assignment_id,hris_worker_id,position_id,job_code,job_title,job_family,job_level,primary_assignment_flag,fte_fraction,standard_hours_per_week,effective_start_date,effective_end_date
ASN-001513-01,HRIS-WKR-001513,POS-SAL-L3-0157,JOB-SAL-L3-01,Sales L3 Role 01,SAL,L3,Y,0.8,31.2,2023-08-09,
ASN-001514-01,HRIS-WKR-001514,POS-FIN-L6-0106,JOB-FIN-L6-04,Finance L6 Role 04,FIN,L6,Y,1.0,39.0,2020-08-13,
ASN-001515-01,HRIS-WKR-001515,POS-SAL-L4-0165,JOB-SAL-L4-03,Sales L4 Role 03,SAL,L2,Y,1.0,39.0,2025-11-11,
ASN-001515-02,HRIS-WKR-001515,POS-ENG-L2-0010,JOB-ENG-L2-04,Engineering L2 Role 04,ENG,L2,N,0.3,11.7,2024-09-19,
ASN-001516-01,HRIS-WKR-001516,POS-OPS-L4-0057,JOB-OPS-L4-03,Operations L4 Role 03,OPS,L2,Y,0.5,19.5,2025-10-27,
ASN-001517-01,HRIS-WKR-001517,POS-HR-L1-0109,JOB-HR-L1-01,People L1 Role 01,HR,L1,Y,1.0,39.0,2019-08-25,
ASN-001518-01,HRIS-WKR-001518,POS-SAL-L6-0180,JOB-SAL-L6-06,Sales L6 Role 06,SAL,L6,Y,1.0,39.0,2021-07-04,
ASN-001519-01,HRIS-WKR-001519,POS-HR-L5-0135,JOB-HR-L5-03,People L5 Role 03,HR,L5,Y,1.0,39.0,2021-01-03,
ASN-001520-01,HRIS-WKR-001520,POS-FIN-L1-0076,JOB-FIN-L1-04,Finance L1 Role 04,FIN,L1,Y,1.0,39.0,2025-12-25,
ASN-001521-01,HRIS-WKR-001521,POS-SAL-L1-0150,JOB-SAL-L1-06,Sales L1 Role 06,SAL,L1,Y,1.0,39.0,2022-11-04,
ASN-001522-01,HRIS-WKR-001522,POS-ENG-L6-0032,JOB-ENG-L6-02,Engineering L6 Role 02,ENG,L6,Y,0.8,31.2,2018-11-04,
ASN-001523-01,HRIS-WKR-001523,POS-SAL-L3-0160,JOB-SAL-L3-04,Sales L3 Role 04,SAL,L3,Y,1.0,39.0,2019-01-08,
ASN-001524-01,HRIS-WKR-001524,POS-OPS-L6-0068,JOB-OPS-L6-02,Operations L6 Role 02,OPS,L6,Y,1.0,39.0,2020-12-24,
ASN-001524-02,HRIS-WKR-001524,POS-FIN-L3-0086,JOB-FIN-L3-02,Finance L3 Role 02,FIN,L3,N,0.3,11.7,2021-06-17,
ASN-001525-01,HRIS-WKR-001525,POS-TEC-L6-0214,JOB-TEC-L6-04,Technology L6 Role 04,TEC,L6,Y,1.0,39.0,2024-04-19,
ASN-001526-01,HRIS-WKR-001526,POS-ENG-L2-0012,JOB-ENG-L2-06,Engineering L2 Role 06,ENG,L2,Y,0.6,23.4,2019-06-11,
ASN-001526-02,HRIS-WKR-001526,POS-TEC-L3-0198,JOB-TEC-L3-06,Technology L3 Role 06,TEC,L3,N,0.2,7.8,2023-08-28,
ASN-001527-01,HRIS-WKR-001527,POS-HR-L5-0137,JOB-HR-L5-05,People L5 Role 05,HR,L5,Y,1.0,39.0,2021-08-21,
ASN-001528-01,HRIS-WKR-001528,POS-FIN-L6-0108,JOB-FIN-L6-06,Finance L6 Role 06,FIN,L6,Y,1.0,39.0,2024-05-28,
ASN-001529-01,HRIS-WKR-001529,POS-FIN-L2-0079,JOB-FIN-L2-01,Finance L2 Role 01,FIN,L2,Y,0.4,15.6,2024-11-30,
ASN-001530-01,HRIS-WKR-001530,POS-FIN-L5-0098,JOB-FIN-L5-02,Finance L5 Role 02,FIN,L5,Y,0.8,31.2,2020-05-12,
ASN-001530-02,HRIS-WKR-001530,POS-OPS-L4-0059,JOB-OPS-L4-05,Operations L4 Role 05,OPS,L4,N,0.4,15.6,2024-03-28,
ASN-001531-01,HRIS-WKR-001531,POS-OPS-L1-0039,JOB-OPS-L1-03,Operations L1 Role 03,OPS,L1,Y,1.0,39.0,2019-11-05,
ASN-001532-01,HRIS-WKR-001532,POS-ENG-L4-0019,JOB-ENG-L4-01,Engineering L4 Role 01,ENG,L4,Y,1.0,39.0,2018-09-12,
ASN-001533-01,HRIS-WKR-001533,POS-TEC-L4-0204,JOB-TEC-L4-06,Technology L4 Role 06,TEC,L4,Y,1.0,39.0,2025-06-15,
ASN-001534-01,HRIS-WKR-001534,POS-ENG-L2-0007,JOB-ENG-L2-01,Engineering L2 Role 01,ENG,L2,Y,1.0,39.0,2024-05-09,
ASN-001534-02,HRIS-WKR-001534,POS-HR-L4-0132,JOB-HR-L4-06,People L4 Role 06,HR,L4,N,0.3,11.7,2019-05-28,
ASN-001535-01,HRIS-WKR-001535,POS-OPS-L2-0048,JOB-OPS-L2-06,Operations L2 Role 06,OPS,L2,Y,1.0,39.0,2018-08-24,
ASN-001536-01,HRIS-WKR-001536,POS-TEC-L5-0206,JOB-TEC-L5-02,Technology L5 Role 02,TEC,L5,Y,1.0,39.0,2023-12-06,
ASN-001537-01,HRIS-WKR-001537,POS-TEC-L4-0201,JOB-TEC-L4-03,Technology L4 Role 03,TEC,L4,Y,0.6,23.4,2018-09-23,
ASN-001538-01,HRIS-WKR-001538,POS-HR-L6-0142,JOB-HR-L6-04,People L6 Role 04,HR,L6,Y,1.0,39.0,2018-11-25,
ASN-001539-01,HRIS-WKR-001539,POS-HR-L5-0134,JOB-HR-L5-02,People L5 Role 02,HR,L5,Y,0.8,31.2,2023-04-19,
ASN-001540-01,HRIS-WKR-001540,POS-TEC-L6-0213,JOB-TEC-L6-03,Technology L6 Role 03,TEC,L6,Y,0.8,31.2,2021-10-22,
ASN-001541-01,HRIS-WKR-001541,POS-HR-L6-0142,JOB-HR-L6-04,People L6 Role 04,HR,L6,Y,1.0,39.0,2024-10-22,
ASN-001542-01,HRIS-WKR-001542,POS-HR-L4-0128,JOB-HR-L4-02,People L4 Role 02,HR,L4,Y,1.0,39.0,2019-10-10,
ASN-001542-02,HRIS-WKR-001542,POS-SAL-L5-0171,JOB-SAL-L5-03,Sales L5 Role 03,SAL,L5,N,0.4,15.6,2026-01-14,
ASN-001543-01,HRIS-WKR-001543,POS-SAL-L6-0180,JOB-SAL-L6-06,Sales L6 Role 06,SAL,L6,Y,1.0,39.0,2024-08-08,
ASN-001544-01,HRIS-WKR-001544,POS-ENG-L5-0028,JOB-ENG-L5-04,Engineering L5 Role 04,ENG,L5,Y,0.5,19.5,2024-09-25,
ASN-001545-01,HRIS-WKR-001545,POS-FIN-L1-0075,JOB-FIN-L1-03,Finance L1 Role 03,FIN,L1,Y,1.0,39.0,2023-03-29,
ASN-001546-01,HRIS-WKR-001546,POS-OPS-L1-0039,JOB-OPS-L1-03,Operations L1 Role 03,OPS,L1,Y,1.0,39.0,2024-03-09,
ASN-001547-01,HRIS-WKR-001547,POS-FIN-L3-0090,JOB-FIN-L3-06,Finance L3 Role 06,FIN,L3,Y,1.0,39.0,2021-06-02,
ASN-001548-01,HRIS-WKR-001548,POS-FIN-L1-0075,JOB-FIN-L1-03,Finance L1 Role 03,FIN,L1,Y,1.0,39.0,2020-06-07,
ASN-001549-01,HRIS-WKR-001549,POS-SAL-L5-0171,JOB-SAL-L5-03,Sales L5 Role 03,SAL,L5,Y,0.6,23.4,2023-11-16,
ASN-001550-01,HRIS-WKR-001550,POS-TEC-L2-0187,JOB-TEC-L2-01,Technology L2 Role 01,TEC,L2,Y,1.0,39.0,2025-05-29,
ASN-001551-01,HRIS-WKR-001551,POS-OPS-L1-0042,JOB-OPS-L1-06,Operations L1 Role 06,OPS,L1,Y,1.0,39.0,2018-06-02,
ASN-001552-01,HRIS-WKR-001552,POS-TEC-L5-0208,JOB-TEC-L5-04,Technology L5 Role 04,TEC,L5,Y,1.0,39.0,2018-05-13,
ASN-001553-01,HRIS-WKR-001553,POS-SAL-L5-0174,JOB-SAL-L5-06,Sales L5 Role 06,SAL,L5,Y,1.0,39.0,2025-12-31,
ASN-001554-01,HRIS-WKR-001554,POS-FIN-L2-0079,JOB-FIN-L2-01,Finance L2 Role 01,FIN,L2,Y,1.0,39.0,2023-08-18,
ASN-001555-01,HRIS-WKR-001555,POS-OPS-L2-0048,JOB-OPS-L2-06,Operations L2 Role 06,OPS,L2,Y,1.0,39.0,2018-07-31,
ASN-001556-01,HRIS-WKR-001556,POS-OPS-L4-0060,JOB-OPS-L4-06,Operations L4 Role 06,OPS,L4,Y,1.0,39.0,2023-12-02,
ASN-001556-02,HRIS-WKR-001556,POS-OPS-L4-0055,JOB-OPS-L4-01,Operations L4 Role 01,OPS,L4,N,0.3,11.7,2019-06-18,
ASN-001557-01,HRIS-WKR-001557,POS-OPS-L6-0070,JOB-OPS-L6-04,Operations L6 Role 04,OPS,L4,Y,1.0,39.0,2021-02-07,
ASN-001557-02,HRIS-WKR-001557,POS-HR-L3-0124,JOB-HR-L3-04,People L3 Role 04,HR,L3,N,0.4,15.6,2022-03-10,
ASN-001558-01,HRIS-WKR-001558,POS-FIN-L4-0092,JOB-FIN-L4-02,Finance L4 Role 02,FIN,L4,Y,1.0,39.0,2023-09-28,
ASN-001559-01,HRIS-WKR-001559,POS-HR-L2-0117,JOB-HR-L2-03,People L2 Role 03,HR,L2,Y,1.0,39.0,2019-06-30,
ASN-001559-02,HRIS-WKR-001559,POS-ENG-L5-0027,JOB-ENG-L5-03,Engineering L5 Role 03,ENG,L5,N,0.4,15.6,2023-09-26,
ASN-001560-01,HRIS-WKR-001560,POS-FIN-L2-0081,JOB-FIN-L2-03,Finance L2 Role 03,FIN,L1,Y,1.0,39.0,2025-10-04,
ASN-001561-01,HRIS-WKR-001561,POS-ENG-L3-0015,JOB-ENG-L3-03,Engineering L3 Role 03,ENG,L3,Y,1.0,39.0,2025-06-06,
ASN-001561-02,HRIS-WKR-001561,POS-OPS-L4-0056,JOB-OPS-L4-02,Operations L4 Role 02,OPS,L4,N,0.2,7.8,2021-05-05,
ASN-001562-01,HRIS-WKR-001562,POS-OPS-L5-0063,JOB-OPS-L5-03,Operations L5 Role 03,OPS,L5,Y,1.0,39.0,2022-01-16,
ASN-001563-01,HRIS-WKR-001563,POS-OPS-L5-0065,JOB-OPS-L5-05,Operations L5 Role 05,OPS,L5,Y,1.0,39.0,2021-10-02,
ASN-001563-02,HRIS-WKR-001563,POS-TEC-L1-0186,JOB-TEC-L1-06,Technology L1 Role 06,TEC,L1,N,0.3,11.7,2024-01-31,
ASN-001564-01,HRIS-WKR-001564,POS-TEC-L1-0185,JOB-TEC-L1-05,Technology L1 Role 05,TEC,L1,Y,1.0,39.0,2024-05-08,
ASN-001565-01,HRIS-WKR-001565,POS-FIN-L1-0078,JOB-FIN-L1-06,Finance L1 Role 06,FIN,L1,Y,1.0,39.0,2024-09-22,
ASN-001566-01,HRIS-WKR-001566,POS-OPS-L1-0040,JOB-OPS-L1-04,Operations L1 Role 04,OPS,L1,Y,1.0,39.0,2018-01-13,
ASN-001567-01,HRIS-WKR-001567,POS-ENG-L1-0005,JOB-ENG-L1-05,Engineering L1 Role 05,ENG,L1,Y,1.0,39.0,2021-08-25,
ASN-001568-01,HRIS-WKR-001568,POS-FIN-L5-0102,JOB-FIN-L5-06,Finance L5 Role 06,FIN,L5,Y,0.8,31.2,2020-04-13,
ASN-001569-01,HRIS-WKR-001569,POS-HR-L5-0137,JOB-HR-L5-05,People L5 Role 05,HR,L5,Y,1.0,39.0,2025-06-12,
ASN-001570-01,HRIS-WKR-001570,POS-HR-L5-0136,JOB-HR-L5-04,People L5 Role 04,HR,L5,Y,1.0,39.0,2018-07-10,
ASN-001571-01,HRIS-WKR-001571,POS-HR-L6-0143,JOB-HR-L6-05,People L6 Role 05,HR,L6,Y,0.8,31.2,2019-10-04,
ASN-001572-01,HRIS-WKR-001572,POS-TEC-L3-0194,JOB-TEC-L3-02,Technology L3 Role 02,TEC,L3,Y,0.6,23.4,2023-03-05,
ASN-001573-01,HRIS-WKR-001573,POS-FIN-L5-0100,JOB-FIN-L5-04,Finance L5 Role 04,FIN,L5,Y,1.0,39.0,2018-03-12,
ASN-001574-01,HRIS-WKR-001574,POS-FIN-L4-0091,JOB-FIN-L4-01,Finance L4 Role 01,FIN,L4,Y,1.0,39.0,2023-06-03,
ASN-001575-01,HRIS-WKR-001575,POS-ENG-L1-0005,JOB-ENG-L1-05,Engineering L1 Role 05,ENG,L1,Y,0.5,19.5,2024-05-09,
ASN-001576-01,HRIS-WKR-001576,POS-TEC-L5-0208,JOB-TEC-L5-04,Technology L5 Role 04,TEC,L5,Y,1.0,39.0,2019-09-29,
ASN-001577-01,HRIS-WKR-001577,POS-TEC-L6-0216,JOB-TEC-L6-06,Technology L6 Role 06,TEC,L6,Y,1.0,39.0,2018-02-16,
ASN-001578-01,HRIS-WKR-001578,POS-HR-L3-0122,JOB-HR-L3-02,People L3 Role 02,HR,L3,Y,0.8,31.2,2020-08-07,
ASN-001579-01,HRIS-WKR-001579,POS-FIN-L4-0091,JOB-FIN-L4-01,Finance L4 Role 01,FIN,L4,Y,0.6,23.4,2026-01-28,
ASN-001580-01,HRIS-WKR-001580,POS-SAL-L1-0149,JOB-SAL-L1-05,Sales L1 Role 05,SAL,L1,Y,1.0,39.0,2019-01-16,
ASN-001580-02,HRIS-WKR-001580,POS-ENG-L6-0036,JOB-ENG-L6-06,Engineering L6 Role 06,ENG,L6,N,0.4,15.6,2021-08-22,
ASN-001581-01,HRIS-WKR-001581,POS-SAL-L5-0169,JOB-SAL-L5-01,Sales L5 Role 01,SAL,L5,Y,,,2022-06-19,
ASN-001582-01,HRIS-WKR-001582,POS-HR-L4-0129,JOB-HR-L4-03,People L4 Role 03,HR,L4,Y,1.0,39.0,2022-02-27,
ASN-001583-01,HRIS-WKR-001583,POS-HR-L2-0119,JOB-HR-L2-05,People L2 Role 05,HR,L2,Y,1.0,39.0,2020-12-10,
ASN-001584-01,HRIS-WKR-001584,POS-FIN-L4-0095,JOB-FIN-L4-05,Finance L4 Role 05,FIN,L4,Y,0.6,23.4,2020-09-03,
ASN-001585-01,HRIS-WKR-001585,POS-TEC-L3-0194,JOB-TEC-L3-02,Technology L3 Role 02,TEC,L3,Y,0.6,23.4,2024-01-19,
ASN-001586-01,HRIS-WKR-001586,POS-ENG-L1-0002,JOB-ENG-L1-02,Engineering L1 Role 02,ENG,L1,Y,0.5,19.5,2024-09-05,
ASN-001587-01,HRIS-WKR-001587,POS-SAL-L6-0176,JOB-SAL-L6-02,Sales L6 Role 02,SAL,L6,Y,1.0,39.0,2018-08-30,
ASN-001588-01,HRIS-WKR-001588,POS-OPS-L6-0069,JOB-OPS-L6-03,Operations L6 Role 03,OPS,L6,Y,0.6,23.4,2021-02-28,
ASN-001589-01,HRIS-WKR-001589,POS-TEC-L1-0186,JOB-TEC-L1-06,Technology L1 Role 06,TEC,L1,Y,0.8,31.2,2020-08-27,
ASN-001589-02,HRIS-WKR-001589,POS-HR-L4-0132,JOB-HR-L4-06,People L4 Role 06,HR,L4,N,0.3,11.7,2024-04-08,
ASN-001590-01,HRIS-WKR-001590,POS-HR-L1-0109,JOB-HR-L1-01,People L1 Role 01,HR,L1,Y,1.0,39.0,2024-06-16,
ASN-001591-01,HRIS-WKR-001591,POS-FIN-L4-0096,JOB-FIN-L4-06,Finance L4 Role 06,FIN,L4,Y,1.0,39.0,2018-01-09,
ASN-001591-02,HRIS-WKR-001591,POS-OPS-L2-0045,JOB-OPS-L2-03,Operations L2 Role 03,OPS,L2,N,0.3,11.7,2025-06-18,
ASN-001592-01,HRIS-WKR-001592,POS-HR-L2-0118,JOB-HR-L2-04,People L2 Role 04,HR,L2,Y,1.0,39.0,2019-03-01,
ASN-001593-01,HRIS-WKR-001593,POS-FIN-L3-0085,JOB-FIN-L3-01,Finance L3 Role 01,FIN,L5,Y,0.8,31.2,2020-01-01,
ASN-001594-01,HRIS-WKR-001594,POS-FIN-L5-0099,JOB-FIN-L5-03,Finance L5 Role 03,FIN,L5,Y,1.0,39.0,2018-01-01,
ASN-001595-01,HRIS-WKR-001595,POS-TEC-L1-0183,JOB-TEC-L1-03,Technology L1 Role 03,TEC,L1,Y,,,2026-01-25,
ASN-001596-01,HRIS-WKR-001596,POS-SAL-L1-0150,JOB-SAL-L1-06,Sales L1 Role 06,SAL,L1,Y,1.0,39.0,2025-10-26,
ASN-001597-01,HRIS-WKR-001597,POS-HR-L6-0142,JOB-HR-L6-04,People L6 Role 04,HR,L6,Y,1.0,39.0,2019-03-17,
ASN-001598-01,HRIS-WKR-001598,POS-TEC-L4-0204,JOB-TEC-L4-06,Technology L4 Role 06,TEC,L4,Y,1.0,39.0,2020-04-07,
ASN-001599-01,HRIS-WKR-001599,POS-HR-L1-0113,JOB-HR-L1-05,People L1 Role 05,HR,L1,Y,0.8,31.2,2024-05-28,
ASN-001600-01,HRIS-WKR-001600,POS-ENG-L2-0010,JOB-ENG-L2-04,Engineering L2 Role 04,ENG,L2,Y,1.0,39.0,2025-12-17,
ASN-001601-01,HRIS-WKR-001601,POS-TEC-L1-0185,JOB-TEC-L1-05,Technology L1 Role 05,TEC,L1,Y,0.8,31.2,2024-07-30,
ASN-001601-02,HRIS-WKR-001601,POS-OPS-L5-0061,JOB-OPS-L5-01,Operations L5 Role 01,OPS,L5,N,0.3,11.7,2024-11-22,
ASN-001602-01,HRIS-WKR-001602,POS-ENG-L6-0033,JOB-ENG-L6-03,Engineering L6 Role 03,ENG,L6,Y,0.6,23.4,2019-02-23,
ASN-001602-02,HRIS-WKR-001602,POS-FIN-L5-0102,JOB-FIN-L5-06,Finance L5 Role 06,FIN,L5,N,0.2,7.8,2022-05-31,
ASN-001603-01,HRIS-WKR-001603,POS-TEC-L2-0187,JOB-TEC-L2-01,Technology L2 Role 01,TEC,L2,Y,1.0,39.0,2019-06-10,
ASN-001603-02,HRIS-WKR-001603,POS-SAL-L2-0156,JOB-SAL-L2-06,Sales L2 Role 06,SAL,L2,N,0.3,11.7,2019-04-29,
ASN-001604-01,HRIS-WKR-001604,POS-SAL-L3-0161,JOB-SAL-L3-05,Sales L3 Role 05,SAL,L3,Y,0.8,31.2,2025-11-18,
ASN-001605-01,HRIS-WKR-001605,POS-SAL-L2-0152,JOB-SAL-L2-02,Sales L2 Role 02,SAL,L2,Y,1.0,39.0,2024-05-15,
ASN-001606-01,HRIS-WKR-001606,POS-ENG-L4-0019,JOB-ENG-L4-01,Engineering L4 Role 01,ENG,L4,Y,,,2018-10-19,
ASN-001606-02,HRIS-WKR-001606,POS-ENG-L5-0028,JOB-ENG-L5-04,Engineering L5 Role 04,ENG,L5,N,0.2,7.8,2018-01-08,
ASN-001607-01,HRIS-WKR-001607,POS-TEC-L3-0198,JOB-TEC-L3-06,Technology L3 Role 06,TEC,L3,Y,0.6,23.4,2018-05-21,
ASN-001608-01,HRIS-WKR-001608,POS-FIN-L2-0084,JOB-FIN-L2-06,Finance L2 Role 06,FIN,L2,Y,0.6,23.4,2025-05-29,
ASN-001609-01,HRIS-WKR-001609,POS-ENG-L4-0020,JOB-ENG-L4-02,Engineering L4 Role 02,ENG,L4,Y,1.0,39.0,2026-01-11,
ASN-001610-01,HRIS-WKR-001610,POS-FIN-L5-0102,JOB-FIN-L5-06,Finance L5 Role 06,FIN,L5,Y,1.0,39.0,2021-05-10,
ASN-001610-02,HRIS-WKR-001610,POS-FIN-L4-0094,JOB-FIN-L4-04,Finance L4 Role 04,FIN,L4,N,0.4,15.6,2020-11-06,
ASN-001611-01,HRIS-WKR-001611,POS-ENG-L1-0004,JOB-ENG-L1-04,Engineering L1 Role 04,ENG,L1,Y,1.0,39.0,2018-12-29,
ASN-001611-02,HRIS-WKR-001611,POS-HR-L3-0122,JOB-HR-L3-02,People L3 Role 02,HR,L3,N,0.2,7.8,2025-01-29,
ASN-001612-01,HRIS-WKR-001612,POS-ENG-L6-0036,JOB-ENG-L6-06,Engineering L6 Role 06,ENG,L6,Y,1.0,39.0,2019-10-16,
ASN-001613-01,HRIS-WKR-001613,POS-FIN-L1-0073,JOB-FIN-L1-01,Finance L1 Role 01,FIN,L3,Y,1.0,39.0,2023-12-10,
ASN-001614-01,HRIS-WKR-001614,POS-TEC-L3-0197,JOB-TEC-L3-05,Technology L3 Role 05,TEC,L3,Y,0.5,19.5,2022-07-07,
ASN-001615-01,HRIS-WKR-001615,POS-FIN-L3-0087,JOB-FIN-L3-03,Finance L3 Role 03,FIN,L3,Y,1.0,39.0,2019-06-06,
ASN-001615-02,HRIS-WKR-001615,POS-ENG-L2-0010,JOB-ENG-L2-04,Engineering L2 Role 04,ENG,L2,N,0.3,11.7,2020-11-08,
ASN-001616-01,HRIS-WKR-001616,POS-HR-L5-0134,JOB-HR-L5-02,People L5 Role 02,HR,L5,Y,1.0,39.0,2022-10-10,
ASN-001617-01,HRIS-WKR-001617,POS-FIN-L2-0080,JOB-FIN-L2-02,Finance L2 Role 02,FIN,L2,Y,0.5,19.5,2018-08-01,
ASN-001618-01,HRIS-WKR-001618,POS-FIN-L1-0078,JOB-FIN-L1-06,Finance L1 Role 06,FIN,L1,Y,1.0,39.0,2019-11-26,
ASN-001619-01,HRIS-WKR-001619,POS-OPS-L5-0065,JOB-OPS-L5-05,Operations L5 Role 05,OPS,L5,Y,0.8,31.2,2023-09-16,
ASN-001620-01,HRIS-WKR-001620,POS-OPS-L2-0045,JOB-OPS-L2-03,Operations L2 Role 03,OPS,L2,Y,1.0,39.0,2020-04-18,
ASN-001621-01,HRIS-WKR-001621,POS-FIN-L3-0089,JOB-FIN-L3-05,Finance L3 Role 05,FIN,L3,Y,0.8,31.2,2025-09-04,
ASN-001622-01,HRIS-WKR-001622,POS-SAL-L6-0180,JOB-SAL-L6-06,Sales L6 Role 06,SAL,L6,Y,1.0,39.0,2020-08-23,
ASN-001623-01,HRIS-WKR-001623,POS-HR-L1-0110,JOB-HR-L1-02,People L1 Role 02,HR,L1,Y,1.0,39.0,2019-06-14,
ASN-001624-01,HRIS-WKR-001624,POS-OPS-L1-0040,JOB-OPS-L1-04,Operations L1 Role 04,OPS,L1,Y,0.8,31.2,2023-05-29,
ASN-001625-01,HRIS-WKR-001625,POS-SAL-L6-0177,JOB-SAL-L6-03,Sales L6 Role 03,SAL,L6,Y,1.0,39.0,2021-06-16,
ASN-001626-01,HRIS-WKR-001626,POS-HR-L6-0141,JOB-HR-L6-03,People L6 Role 03,HR,L6,Y,1.0,39.0,2025-04-28,
ASN-001627-01,HRIS-WKR-001627,POS-ENG-L4-0022,JOB-ENG-L4-04,Engineering L4 Role 04,ENG,L4,Y,1.0,39.0,2020-09-27,
ASN-001628-01,HRIS-WKR-001628,POS-ENG-L1-0001,JOB-ENG-L1-01,Engineering L1 Role 01,ENG,L1,Y,1.0,39.0,2023-10-23,
ASN-001629-01,HRIS-WKR-001629,POS-ENG-L4-0019,JOB-ENG-L4-01,Engineering L4 Role 01,ENG,L4,Y,1.0,39.0,2022-06-18,
ASN-001630-01,HRIS-WKR-001630,POS-HR-L6-0144,JOB-HR-L6-06,People L6 Role 06,HR,L6,Y,1.0,39.0,2021-11-04,
ASN-001631-01,HRIS-WKR-001631,POS-ENG-L5-0028,JOB-ENG-L5-04,Engineering L5 Role 04,ENG,L5,Y,1.0,39.0,2019-11-14,
ASN-001632-01,HRIS-WKR-001632,POS-ENG-L1-0003,JOB-ENG-L1-03,Engineering L1 Role 03,ENG,L1,Y,1.0,39.0,2023-11-30,
ASN-001633-01,HRIS-WKR-001633,POS-HR-L2-0120,JOB-HR-L2-06,People L2 Role 06,HR,L2,Y,1.0,39.0,2020-06-03,
ASN-001634-01,HRIS-WKR-001634,POS-HR-L3-0125,JOB-HR-L3-05,People L3 Role 05,HR,L3,Y,1.0,39.0,2021-09-27,
ASN-001635-01,HRIS-WKR-001635,POS-SAL-L6-0180,JOB-SAL-L6-06,Sales L6 Role 06,SAL,L6,Y,1.0,39.0,2021-09-18,
ASN-001635-02,HRIS-WKR-001635,POS-SAL-L3-0157,JOB-SAL-L3-01,Sales L3 Role 01,SAL,L3,N,0.2,7.8,2021-11-16,
ASN-001636-01,HRIS-WKR-001636,POS-FIN-L3-0085,JOB-FIN-L3-01,Finance L3 Role 01,FIN,L1,Y,1.0,39.0,2025-07-06,
ASN-001637-01,HRIS-WKR-001637,POS-SAL-L2-0155,JOB-SAL-L2-05,Sales L2 Role 05,SAL,L2,Y,0.8,31.2,2021-12-05,
ASN-001638-01,HRIS-WKR-001638,POS-TEC-L4-0201,JOB-TEC-L4-03,Technology L4 Role 03,TEC,L4,Y,1.0,39.0,2025-03-03,
ASN-001639-01,HRIS-WKR-001639,POS-FIN-L3-0089,JOB-FIN-L3-05,Finance L3 Role 05,FIN,L3,Y,1.0,39.0,2019-01-26,
ASN-001640-01,HRIS-WKR-001640,POS-TEC-L1-0186,JOB-TEC-L1-06,Technology L1 Role 06,TEC,L1,Y,1.0,39.0,2025-01-25,
ASN-001641-01,HRIS-WKR-001641,POS-SAL-L5-0173,JOB-SAL-L5-05,Sales L5 Role 05,SAL,L5,Y,1.0,39.0,2021-05-06,
ASN-001642-01,HRIS-WKR-001642,POS-SAL-L1-0146,JOB-SAL-L1-02,Sales L1 Role 02,SAL,L1,Y,0.8,31.2,2019-12-12,
ASN-001643-01,HRIS-WKR-001643,POS-FIN-L6-0108,JOB-FIN-L6-06,Finance L6 Role 06,FIN,L6,Y,1.0,39.0,2025-01-10,
ASN-001644-01,HRIS-WKR-001644,POS-ENG-L2-0007,JOB-ENG-L2-01,Engineering L2 Role 01,ENG,L2,Y,1.0,39.0,2021-02-10,
ASN-001644-02,HRIS-WKR-001644,POS-OPS-L5-0062,JOB-OPS-L5-02,Operations L5 Role 02,OPS,L5,N,0.4,15.6,2025-06-24,
ASN-001645-01,HRIS-WKR-001645,POS-HR-L6-0142,JOB-HR-L6-04,People L6 Role 04,HR,L6,Y,1.0,39.0,2025-10-21,
ASN-001646-01,HRIS-WKR-001646,POS-OPS-L1-0041,JOB-OPS-L1-05,Operations L1 Role 05,OPS,L1,Y,0.6,23.4,2021-07-26,
ASN-001647-01,HRIS-WKR-001647,POS-HR-L6-0139,JOB-HR-L6-01,People L6 Role 01,HR,L6,Y,1.0,39.0,2024-08-07,
ASN-001647-02,HRIS-WKR-001647,POS-OPS-L1-0038,JOB-OPS-L1-02,Operations L1 Role 02,OPS,L1,N,0.4,15.6,2024-11-15,
ASN-001648-01,HRIS-WKR-001648,POS-OPS-L6-0069,JOB-OPS-L6-03,Operations L6 Role 03,OPS,L6,Y,1.0,39.0,2021-04-10,
ASN-001649-01,HRIS-WKR-001649,POS-SAL-L3-0157,JOB-SAL-L3-01,Sales L3 Role 01,SAL,L1,Y,0.6,23.4,2018-11-07,
ASN-001650-01,HRIS-WKR-001650,POS-FIN-L3-0089,JOB-FIN-L3-05,Finance L3 Role 05,FIN,L3,Y,0.6,23.4,2021-06-03,
ASN-001651-01,HRIS-WKR-001651,POS-OPS-L5-0065,JOB-OPS-L5-05,Operations L5 Role 05,OPS,L5,Y,1.0,39.0,2021-11-27,
ASN-001652-01,HRIS-WKR-001652,POS-OPS-L5-0065,JOB-OPS-L5-05,Operations L5 Role 05,OPS,L5,Y,1.0,39.0,2018-07-17,
ASN-001653-01,HRIS-WKR-001653,POS-FIN-L4-0094,JOB-FIN-L4-04,Finance L4 Role 04,FIN,L4,Y,1.0,39.0,2022-01-31,
ASN-001654-01,HRIS-WKR-001654,POS-TEC-L3-0197,JOB-TEC-L3-05,Technology L3 Role 05,TEC,L3,Y,1.0,39.0,2021-09-24,
ASN-001655-01,HRIS-WKR-001655,POS-HR-L1-0110,JOB-HR-L1-02,People L1 Role 02,HR,L1,Y,,,2019-08-26,
