hris_worker_id,worker_public_id,country_code,legal_entity_id,employment_status,employment_type,contract_type,hire_date,termination_date,gender,department,location,cost_center
HRIS-WKR-001657,WKR-PUB-001657,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-02-04,,M,Operations,Dublin,CC-IE-004
HRIS-WKR-001658,WKR-PUB-001658,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-03-23,,F,Engineering,Cork,CC-IE-036
HRIS-WKR-001659,WKR-PUB-001659,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2014-09-24,,F,Finance,Dublin,CC-IE-020
HRIS-WKR-001660,WKR-PUB-001660,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-06-18,,F,Technology,Dublin,CC-IE-006
HRIS-WKR-001661,WKR-PUB-001661,IE,LE-IE-SYNTH-001,TERMINATED,EMPLOYEE,APPRENTICE,2017-08-22,2026-08-09,F,Finance,Dublin,CC-IE-011
HRIS-WKR-001662,WKR-PUB-001662,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-11-24,,M,Engineering,Remote-IE,CC-IE-025
HRIS-WKR-001663,WKR-PUB-001663,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2021-06-06,,M,Technology,Cork,CC-IE-002
HRIS-WKR-001664,WKR-PUB-001664,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2023-11-15,,M,Engineering,Remote-IE,CC-IE-014
HRIS-WKR-001665,WKR-PUB-001665,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2022-02-25,,F,Sales,Dublin,CC-IE-033
HRIS-WKR-001666,WKR-PUB-001666,IE,LE-IE-SYNTH-001,TERMINATED,EMPLOYEE,PERMANENT,2019-08-26,2026-02-06,F,Operations,Dublin,CC-IE-029
HRIS-WKR-001667,WKR-PUB-001667,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-03-23,,M,Operations,Dublin,CC-IE-034
HRIS-WKR-001668,WKR-PUB-001668,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-01-17,,F,Engineering,Cork,CC-IE-038
HRIS-WKR-001669,WKR-PUB-001669,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2025-04-29,,F,Engineering,Dublin,CC-IE-038
HRIS-WKR-001670,WKR-PUB-001670,IE,LE-IE-SYNTH-001,ACTIVE,CONTRACTOR,PERMANENT,2025-06-18,,F,Engineering,Dublin,CC-IE-027
HRIS-WKR-001671,WKR-PUB-001671,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2024-09-30,,M,Sales,Dublin,CC-IE-016
HRIS-WKR-001672,WKR-PUB-001672,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-12-21,,F,Sales,Cork,CC-IE-014
HRIS-WKR-001673,WKR-PUB-001673,IE,LE-IE-SYNTH-001,ACTIVE,CONTRACTOR,PERMANENT,2018-03-13,,M,Operations,Dublin,CC-IE-022
HRIS-WKR-001674,WKR-PUB-001674,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2023-06-04,,F,Engineering,Dublin,CC-IE-023
HRIS-WKR-001675,WKR-PUB-001675,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-02-10,,M,People,Remote-IE,CC-IE-016
HRIS-WKR-001676,WKR-PUB-001676,IE,LE-IE-SYNTH-001,TERMINATED,EMPLOYEE,PERMANENT,2017-04-28,2026-04-16,F,Engineering,Cork,CC-IE-037
HRIS-WKR-001677,WKR-PUB-001677,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-07-12,,F,Engineering,Dublin,CC-IE-025
HRIS-WKR-001678,WKR-PUB-001678,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-05-04,,M,Finance,Limerick,CC-IE-016
HRIS-WKR-001679,WKR-PUB-001679,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2023-09-03,,M,People,Galway,CC-IE-012
HRIS-WKR-001680,WKR-PUB-001680,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-09-14,,M,Finance,Cork,CC-IE-034
HRIS-WKR-001681,WKR-PUB-001681,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2025-01-29,,F,Technology,Dublin,CC-IE-022
HRIS-WKR-001682,WKR-PUB-001682,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2024-03-19,,M,Sales,Dublin,CC-IE-026
HRIS-WKR-001683,WKR-PUB-001683,IE,LE-IE-SYNTH-001,ACTIVE,CONTRACTOR,PERMANENT,2017-11-25,,M,Sales,Dublin,CC-IE-014
HRIS-WKR-001684,WKR-PUB-001684,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-12-16,,M,Finance,Dublin,CC-IE-026
HRIS-WKR-001685,WKR-PUB-001685,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2025-05-05,,M,Technology,Dublin,CC-IE-037
HRIS-WKR-001686,WKR-PUB-001686,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2024-11-24,,M,Engineering,Dublin,CC-IE-015
HRIS-WKR-001687,WKR-PUB-001687,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-07-02,,F,People,Dublin,CC-IE-026
HRIS-WKR-001688,WKR-PUB-001688,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2023-05-04,,,Engineering,Galway,CC-IE-023
HRIS-WKR-001689,WKR-PUB-001689,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-12-15,,M,Finance,Galway,CC-IE-022
HRIS-WKR-001690,WKR-PUB-001690,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2016-04-03,,F,Operations,Dublin,CC-IE-029
HRIS-WKR-001691,WKR-PUB-001691,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2020-08-29,,F,Operations,Cork,CC-IE-023
HRIS-WKR-001692,WKR-PUB-001692,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-09-15,,M,Finance,Dublin,CC-IE-035
HRIS-WKR-001693,WKR-PUB-001693,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-12-24,,F,Operations,Cork,CC-IE-020
HRIS-WKR-001694,WKR-PUB-001694,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-08-06,,M,Engineering,Dublin,CC-IE-033
HRIS-WKR-001695,WKR-PUB-001695,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-12-02,,M,Engineering,Dublin,CC-IE-011
HRIS-WKR-001696,WKR-PUB-001696,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2016-12-22,,F,People,Dublin,CC-IE-004
HRIS-WKR-001697,WKR-PUB-001697,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-11-12,,M,Engineering,Limerick,CC-IE-022
HRIS-WKR-001698,WKR-PUB-001698,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2016-09-18,,F,Sales,Dublin,CC-IE-033
HRIS-WKR-001699,WKR-PUB-001699,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2024-08-24,,F,Sales,Cork,CC-IE-009
HRIS-WKR-001700,WKR-PUB-001700,IE,LE-IE-SYNTH-001,ACTIVE,CONTRACTOR,PERMANENT,2015-01-19,,M,Engineering,Remote-IE,CC-IE-002
HRIS-WKR-001701,WKR-PUB-001701,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-06-19,,M,Engineering,Dublin,CC-IE-038
HRIS-WKR-001702,WKR-PUB-001702,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-09-19,,M,Operations,Dublin,CC-IE-029
HRIS-WKR-001703,WKR-PUB-001703,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-03-14,,M,Engineering,Dublin,CC-IE-034
HRIS-WKR-001704,WKR-PUB-001704,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2023-04-29,,F,Engineering,Limerick,CC-IE-034
HRIS-WKR-001705,WKR-PUB-001705,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-04-03,,NB,Finance,Remote-IE,CC-IE-026
HRIS-WKR-001706,WKR-PUB-001706,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2017-05-11,,F,Sales,Dublin,CC-IE-027
HRIS-WKR-001707,WKR-PUB-001707,IE,LE-IE-SYNTH-001,TERMINATED,EMPLOYEE,PERMANENT,2018-10-12,2026-09-23,M,Operations,Dublin,CC-IE-040
HRIS-WKR-001708,WKR-PUB-001708,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2014-05-07,,F,Sales,Limerick,CC-IE-033
HRIS-WKR-001709,WKR-PUB-001709,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2015-01-05,,M,Sales,Dublin,CC-IE-014
HRIS-WKR-001710,WKR-PUB-001710,IE,LE-IE-SYNTH-001,ACTIVE,CONTRACTOR,PERMANENT,2020-05-13,,M,Operations,Limerick,CC-IE-001
HRIS-WKR-001711,WKR-PUB-001711,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-05-12,,F,Engineering,Dublin,CC-IE-010
HRIS-WKR-001712,WKR-PUB-001712,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-02-01,,F,Operations,Cork,CC-IE-006
HRIS-WKR-001713,WKR-PUB-001713,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2025-08-07,,F,Technology,Dublin,CC-IE-032
HRIS-WKR-001714,WKR-PUB-001714,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-04-16,,M,Operations,Dublin,CC-IE-016
HRIS-WKR-001715,WKR-PUB-001715,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-04-11,,M,Operations,Cork,CC-IE-021
HRIS-WKR-001716,WKR-PUB-001716,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2020-10-13,,F,Sales,Galway,CC-IE-013
HRIS-WKR-001717,WKR-PUB-001717,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2024-01-17,,M,Engineering,Galway,CC-IE-019
HRIS-WKR-001718,WKR-PUB-001718,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2023-12-10,,M,Operations,Cork,CC-IE-015
HRIS-WKR-001719,WKR-PUB-001719,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2022-10-16,,,People,Dublin,CC-IE-040
HRIS-WKR-001720,WKR-PUB-001720,IE,LE-IE-SYNTH-001,TERMINATED,EMPLOYEE,PERMANENT,2023-04-20,2026-05-17,F,Operations,Dublin,CC-IE-001
HRIS-WKR-001721,WKR-PUB-001721,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2025-07-22,,F,Sales,Galway,CC-IE-010
HRIS-WKR-001722,WKR-PUB-001722,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2025-12-18,,M,Engineering,Dublin,CC-IE-031
HRIS-WKR-001723,WKR-PUB-001723,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2023-09-14,,M,Engineering,Dublin,CC-IE-034
HRIS-WKR-001724,WKR-PUB-001724,IE,LE-IE-SYNTH-001,TERMINATED,EMPLOYEE,PERMANENT,2021-10-05,2026-06-01,F,People,Dublin,CC-IE-026
HRIS-WKR-001725,WKR-PUB-001725,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2020-10-01,,F,Engineering,Remote-IE,CC-IE-004
HRIS-WKR-001726,WKR-PUB-001726,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2024-12-14,,M,Engineering,Remote-IE,CC-IE-024
HRIS-WKR-001727,WKR-PUB-001727,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-10-16,,M,Sales,Dublin,CC-IE-010
HRIS-WKR-001728,WKR-PUB-001728,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2025-01-31,,M,Technology,Dublin,CC-IE-022
HRIS-WKR-001729,WKR-PUB-001729,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2022-10-20,,F,Technology,Cork,CC-IE-020
HRIS-WKR-001730,WKR-PUB-001730,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2022-01-01,,M,Sales,Cork,CC-IE-036
HRIS-WKR-001731,WKR-PUB-001731,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2025-05-08,,UNDISCLOSED,Engineering,Dublin,CC-IE-009
HRIS-WKR-001732,WKR-PUB-001732,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-05-22,,F,Sales,Galway,CC-IE-027
HRIS-WKR-001733,WKR-PUB-001733,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-03-01,,UNDISCLOSED,Engineering,Cork,CC-IE-031
HRIS-WKR-001734,WKR-PUB-001734,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-04-08,,M,Finance,Dublin,CC-IE-033
HRIS-WKR-001735,WKR-PUB-001735,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2025-08-16,,M,Operations,Dublin,CC-IE-007
HRIS-WKR-001736,WKR-PUB-001736,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-07-30,,M,Finance,Dublin,CC-IE-033
HRIS-WKR-001737,WKR-PUB-001737,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-08-15,,F,Engineering,Dublin,CC-IE-011
HRIS-WKR-001738,WKR-PUB-001738,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-01-21,,F,Operations,Dublin,CC-IE-014
HRIS-WKR-001739,WKR-PUB-001739,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2024-09-24,,F,Sales,Dublin,CC-IE-003
HRIS-WKR-001740,WKR-PUB-001740,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-10-08,,M,Sales,Galway,CC-IE-004
HRIS-WKR-001741,WKR-PUB-001741,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-01-24,,F,Operations,Dublin,CC-IE-038
HRIS-WKR-001742,WKR-PUB-001742,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2022-04-05,,F,Engineering,Dublin,CC-IE-006
HRIS-WKR-001743,WKR-PUB-001743,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-10-03,,M,Engineering,Dublin,CC-IE-004
HRIS-WKR-001744,WKR-PUB-001744,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-05-09,,M,Operations,Dublin,CC-IE-017
HRIS-WKR-001745,WKR-PUB-001745,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-11-26,,M,Sales,Dublin,CC-IE-015
HRIS-WKR-001746,WKR-PUB-001746,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-03-14,,F,Engineering,Dublin,CC-IE-025
HRIS-WKR-001747,WKR-PUB-001747,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2024-04-13,,F,People,Dublin,CC-IE-021
HRIS-WKR-001748,WKR-PUB-001748,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2024-05-14,,F,Engineering,Cork,CC-IE-025
HRIS-WKR-001749,WKR-PUB-001749,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2025-02-08,,F,Finance,Galway,CC-IE-004
HRIS-WKR-001750,WKR-PUB-001750,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-02-15,,M,People,Remote-IE,CC-IE-006
HRIS-WKR-001751,WKR-PUB-001751,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-07-12,,M,Sales,Cork,CC-IE-020
HRIS-WKR-001752,WKR-PUB-001752,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2023-10-31,,M,Engineering,Cork,CC-IE-011
HRIS-WKR-001753,WKR-PUB-001753,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-02-14,,,Operations,Cork,CC-IE-005
HRIS-WKR-001754,WKR-PUB-001754,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2016-04-12,,M,Engineering,Cork,CC-IE-021
HRIS-WKR-001755,WKR-PUB-001755,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2022-03-25,,F,Engineering,Dublin,CC-IE-032
HRIS-WKR-001756,WKR-PUB-001756,IE,LE-IE-SYNTH-001,ACTIVE,CONTRACTOR,PERMANENT,2018-11-02,,F,Technology,Remote-IE,CC-IE-026
HRIS-WKR-001757,WKR-PUB-001757,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-05-14,,M,Engineering,Dublin,CC-IE-020
HRIS-WKR-001758,WKR-PUB-001758,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2016-03-23,,M,People,Dublin,CC-IE-030
HRIS-WKR-001759,WKR-PUB-001759,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2026-01-01,,M,Finance,Galway,CC-IE-023
HRIS-WKR-001760,WKR-PUB-001760,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-01-16,,M,People,Dublin,CC-IE-026
HRIS-WKR-001761,WKR-PUB-001761,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2016-07-08,,F,Engineering,Limerick,CC-IE-033
HRIS-WKR-001762,WKR-PUB-001762,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-01-11,,M,Operations,Dublin,CC-IE-013
HRIS-WKR-001763,WKR-PUB-001763,IE,LE-IE-SYNTH-001,TERMINATED,EMPLOYEE,PERMANENT,2020-03-17,2026-10-10,M,Operations,Dublin,CC-IE-039
HRIS-WKR-001764,WKR-PUB-001764,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2025-06-27,,M,Sales,Dublin,CC-IE-009
HRIS-WKR-001765,WKR-PUB-001765,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2016-04-15,,F,Finance,Dublin,CC-IE-034
HRIS-WKR-001766,WKR-PUB-001766,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2016-04-22,,M,Engineering,Dublin,CC-IE-014
HRIS-WKR-001767,WKR-PUB-001767,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2026-02-06,,F,Engineering,Dublin,CC-IE-038
HRIS-WKR-001768,WKR-PUB-001768,IE,LE-IE-SYNTH-001,TERMINATED,EMPLOYEE,PERMANENT,2016-12-18,2026-12-27,F,Engineering,Dublin,CC-IE-040
HRIS-WKR-001769,WKR-PUB-001769,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2025-12-29,,F,Operations,Galway,CC-IE-024
HRIS-WKR-001770,WKR-PUB-001770,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2024-09-03,,F,Technology,Cork,CC-IE-016
HRIS-WKR-001771,WKR-PUB-001771,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-08-13,,F,Operations,Dublin,CC-IE-002
HRIS-WKR-001772,WKR-PUB-001772,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2016-02-11,,M,Engineering,Dublin,CC-IE-040
HRIS-WKR-001773,WKR-PUB-001773,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2022-03-10,,M,Engineering,Dublin,CC-IE-026
HRIS-WKR-001774,WKR-PUB-001774,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-06-03,,M,Operations,Cork,CC-IE-040
HRIS-WKR-001775,WKR-PUB-001775,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2016-01-18,,M,Finance,Galway,CC-IE-022
HRIS-WKR-001776,WKR-PUB-001776,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-01-05,,F,Engineering,Galway,CC-IE-038
HRIS-WKR-001777,WKR-PUB-001777,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-02-10,,M,Engineering,Galway,CC-IE-027
HRIS-WKR-001778,WKR-PUB-001778,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-04-15,,M,Engineering,Cork,CC-IE-022
HRIS-WKR-001779,WKR-PUB-001779,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-05-17,,F,Engineering,Galway,CC-IE-005
HRIS-WKR-001780,WKR-PUB-001780,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2024-05-27,,M,Finance,Dublin,CC-IE-015
HRIS-WKR-001781,WKR-PUB-001781,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-08-15,,F,Technology,Dublin,CC-IE-001
HRIS-WKR-001782,WKR-PUB-001782,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2025-09-10,,NB,Engineering,Galway,CC-IE-007
HRIS-WKR-001783,WKR-PUB-001783,IE,LE-IE-SYNTH-001,ACTIVE,CONTRACTOR,PERMANENT,2023-01-08,,F,Sales,Dublin,CC-IE-020
HRIS-WKR-001784,WKR-PUB-001784,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2024-09-03,,F,Operations,Remote-IE,CC-IE-011
HRIS-WKR-001785,WKR-PUB-001785,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-09-28,,F,Engineering,Cork,CC-IE-015
HRIS-WKR-001786,WKR-PUB-001786,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2024-05-01,,M,Engineering,Dublin,CC-IE-025
HRIS-WKR-001787,WKR-PUB-001787,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-06-12,,F,Technology,Dublin,CC-IE-017
HRIS-WKR-001788,WKR-PUB-001788,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-08-05,,M,Engineering,Dublin,CC-IE-028
HRIS-WKR-001789,WKR-PUB-001789,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2025-12-09,,M,Engineering,Dublin,CC-IE-009
HRIS-WKR-001790,WKR-PUB-001790,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2024-03-20,,M,Engineering,Remote-IE,CC-IE-036
HRIS-WKR-001791,WKR-PUB-001791,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2016-06-03,,F,Sales,Galway,CC-IE-038
HRIS-WKR-001792,WKR-PUB-001792,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-03-31,,M,Sales,Dublin,CC-IE-029
HRIS-WKR-001793,WKR-PUB-001793,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2024-10-01,,F,Engineering,Dublin,CC-IE-015
HRIS-WKR-001794,WKR-PUB-001794,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2015-11-22,,M,Finance,Dublin,CC-IE-027
HRIS-WKR-001795,WKR-PUB-001795,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-07-09,,M,Technology,Dublin,CC-IE-003
HRIS-WKR-001796,WKR-PUB-001796,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2024-02-10,,M,Engineering,Dublin,CC-IE-016
HRIS-WKR-001797,WKR-PUB-001797,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-10-08,,M,Sales,Dublin,CC-IE-003
HRIS-WKR-001798,WKR-PUB-001798,IE,LE-IE-SYNTH-001,TERMINATED,EMPLOYEE,PERMANENT,2023-11-14,2026-06-16,F,People,Cork,CC-IE-029
HRIS-WKR-001799,WKR-PUB-001799,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2022-02-04,,F,Sales,Limerick,CC-IE-024
HRIS-WKR-001800,WKR-PUB-001800,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-05-16,,F,Finance,Cork,CC-IE-025
HRIS-WKR-001801,WKR-PUB-001801,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-08-29,,F,Operations,Dublin,CC-IE-037
HRIS-WKR-001802,WKR-PUB-001802,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2016-09-04,,F,Engineering,Dublin,CC-IE-015
HRIS-WKR-001803,WKR-PUB-001803,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2016-04-10,,F,Finance,Dublin,CC-IE-003
HRIS-WKR-001804,WKR-PUB-001804,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-06-20,,M,People,Dublin,CC-IE-028
HRIS-WKR-001805,WKR-PUB-001805,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,APPRENTICE,2014-04-24,,F,Operations,Dublin,CC-IE-034
HRIS-WKR-001806,WKR-PUB-001806,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2022-06-17,,M,Technology,Galway,CC-IE-028
HRIS-WKR-001807,WKR-PUB-001807,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-07-09,,UNDISCLOSED,Technology,Limerick,CC-IE-023
HRIS-WKR-001808,WKR-PUB-001808,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-07-08,,M,Sales,Remote-IE,CC-IE-036
HRIS-WKR-001809,WKR-PUB-001809,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2021-12-01,,F,Engineering,Remote-IE,CC-IE-007
