hris_worker_id,payroll_worker_id,legal_entity_id,crosswalk_status,crosswalk_version
HRIS-WKR-001556,PAY-WKR-001512,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001557,PAY-WKR-001513,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001558,PAY-WKR-001514,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001559,PAY-WKR-001515,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001560,PAY-WKR-001516,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001561,PAY-WKR-001517,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001562,PAY-WKR-001518,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001563,PAY-WKR-001519,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001564,PAY-WKR-001520,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001565,PAY-WKR-001521,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001566,PAY-WKR-001522,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001567,PAY-WKR-001523,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001568,PAY-WKR-001524,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001569,PAY-WKR-001525,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001570,PAY-WKR-001526,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001571,PAY-WKR-001527,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001572,PAY-WKR-001528,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001573,PAY-WKR-001529,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001574,PAY-WKR-001530,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001575,PAY-WKR-001531,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001576,PAY-WKR-001532,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001577,PAY-WKR-001533,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001578,PAY-WKR-001534,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001579,PAY-WKR-001535,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001580,PAY-WKR-001536,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001581,PAY-WKR-001537,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001582,PAY-WKR-001538,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001583,PAY-WKR-001539,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001584,PAY-WKR-001540,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001585,PAY-WKR-001541,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001586,PAY-WKR-001542,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001587,PAY-WKR-001543,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001588,PAY-WKR-001544,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001589,PAY-WKR-001545,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001590,PAY-WKR-001546,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001591,PAY-WKR-001547,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001592,PAY-WKR-001548,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001593,PAY-WKR-001549,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001594,PAY-WKR-001550,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001595,PAY-WKR-001551,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001596,PAY-WKR-001552,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001597,PAY-WKR-001553,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001598,PAY-WKR-001554,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001599,PAY-WKR-001555,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001600,PAY-WKR-001556,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001601,PAY-WKR-001557,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001602,PAY-WKR-001558,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001603,PAY-WKR-001559,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001604,PAY-WKR-001560,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001605,PAY-WKR-001561,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001606,PAY-WKR-001562,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001607,PAY-WKR-001563,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001608,PAY-WKR-001564,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001609,PAY-WKR-001565,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001610,PAY-WKR-001566,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001611,PAY-WKR-001567,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001612,PAY-WKR-001568,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001613,PAY-WKR-001569,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001614,PAY-WKR-001570,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001615,PAY-WKR-001571,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001616,PAY-WKR-001572,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001617,PAY-WKR-001573,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001618,PAY-WKR-001574,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001619,PAY-WKR-001575,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001620,PAY-WKR-001576,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001621,PAY-WKR-001577,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001622,PAY-WKR-001578,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001623,PAY-WKR-001579,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001624,PAY-WKR-001580,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001625,PAY-WKR-001581,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001626,PAY-WKR-001582,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001627,PAY-WKR-001583,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001628,PAY-WKR-001584,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001629,PAY-WKR-001585,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001630,PAY-WKR-001586,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001631,PAY-WKR-001587,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001632,PAY-WKR-001588,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001633,PAY-WKR-001589,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001634,PAY-WKR-001590,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001635,PAY-WKR-001591,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001636,PAY-WKR-001592,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001637,PAY-WKR-001593,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001638,PAY-WKR-001594,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001639,PAY-WKR-001595,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001640,PAY-WKR-001596,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001641,PAY-WKR-001597,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001642,PAY-WKR-001598,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001643,PAY-WKR-001599,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001644,PAY-WKR-001600,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001645,PAY-WKR-001601,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001646,PAY-WKR-001602,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001647,PAY-WKR-001603,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001648,PAY-WKR-001604,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001649,PAY-WKR-001605,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001650,PAY-WKR-001606,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001651,PAY-WKR-001607,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001652,PAY-WKR-001608,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001653,PAY-WKR-001609,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001654,PAY-WKR-001610,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001655,PAY-WKR-001611,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001656,PAY-WKR-001612,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001657,PAY-WKR-001613,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001658,PAY-WKR-001614,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001659,PAY-WKR-001615,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001660,PAY-WKR-001616,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001661,PAY-WKR-001617,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001662,PAY-WKR-001618,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001663,PAY-WKR-001619,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001664,PAY-WKR-001620,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001665,PAY-WKR-001621,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001666,PAY-WKR-001622,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001667,PAY-WKR-001623,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001668,PAY-WKR-001624,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001669,PAY-WKR-001625,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001670,PAY-WKR-001626,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001671,PAY-WKR-001627,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001672,PAY-WKR-001628,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001673,PAY-WKR-001629,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001674,PAY-WKR-001630,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001675,PAY-WKR-001631,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001676,PAY-WKR-001632,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001677,PAY-WKR-001633,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001678,,LE-IE-SYNTH-001,MISSING,xwalk_v1.0.0
HRIS-WKR-001679,PAY-WKR-001634,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001680,PAY-WKR-001635,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001681,PAY-WKR-001636,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001682,PAY-WKR-001637,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001683,PAY-WKR-001638,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001684,PAY-WKR-001639,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001685,PAY-WKR-001640,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001686,PAY-WKR-001641,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001687,PAY-WKR-001642,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001688,PAY-WKR-001643,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001689,PAY-WKR-001644,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001690,PAY-WKR-001645,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001691,PAY-WKR-001646,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001692,PAY-WKR-001647,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001693,PAY-WKR-001648,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001694,PAY-WKR-001649,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001695,PAY-WKR-001650,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001696,PAY-WKR-001651,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001697,PAY-WKR-001652,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001698,PAY-WKR-001653,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001699,PAY-WKR-001654,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001700,PAY-WKR-001655,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001701,PAY-WKR-001656,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001702,PAY-WKR-001657,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001703,PAY-WKR-001658,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001704,,LE-IE-SYNTH-001,MISSING,xwalk_v1.0.0
HRIS-WKR-001705,PAY-WKR-001659,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001706,PAY-WKR-001660,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001707,PAY-WKR-001661,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001708,PAY-WKR-001662,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001709,PAY-WKR-001663,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001710,PAY-WKR-001664,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001711,PAY-WKR-001665,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001712,PAY-WKR-001666,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001713,PAY-WKR-001667,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001714,PAY-WKR-001668,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001715,PAY-WKR-001669,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001716,PAY-WKR-001670,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001717,PAY-WKR-001671,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001718,PAY-WKR-001672,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001719,PAY-WKR-001673,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001720,PAY-WKR-001674,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001721,PAY-WKR-001675,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001722,PAY-WKR-001676,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001723,PAY-WKR-001677,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001724,PAY-WKR-001678,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001725,PAY-WKR-001679,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001726,,LE-IE-SYNTH-001,MISSING,xwalk_v1.0.0
HRIS-WKR-001727,PAY-WKR-001680,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001728,PAY-WKR-001681,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001729,PAY-WKR-001682,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001730,PAY-WKR-001683,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001731,PAY-WKR-001684,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001732,PAY-WKR-001685,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001733,PAY-WKR-001686,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001734,PAY-WKR-001687,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001735,PAY-WKR-001688,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001736,PAY-WKR-001689,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001737,PAY-WKR-001690,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001738,PAY-WKR-001691,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001739,PAY-WKR-001692,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001740,PAY-WKR-001693,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001741,PAY-WKR-001694,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001742,PAY-WKR-001695,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001743,PAY-WKR-001696,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001744,PAY-WKR-001697,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001745,PAY-WKR-001698,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001746,PAY-WKR-001699,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001747,PAY-WKR-001700,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001748,PAY-WKR-001701,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001749,PAY-WKR-001702,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001750,PAY-WKR-001703,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001751,PAY-WKR-001704,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001752,PAY-WKR-001705,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001753,PAY-WKR-001706,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001754,PAY-WKR-001707,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001755,PAY-WKR-001708,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001756,PAY-WKR-001709,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001757,,LE-IE-SYNTH-001,MISSING,xwalk_v1.0.0
HRIS-WKR-001758,PAY-WKR-001710,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001759,PAY-WKR-001711,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001760,PAY-WKR-001712,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001761,PAY-WKR-001713,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001762,PAY-WKR-001714,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001763,PAY-WKR-001715,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001764,PAY-WKR-001716,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001765,PAY-WKR-001717,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001766,PAY-WKR-001718,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001767,PAY-WKR-001719,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001768,PAY-WKR-001720,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001769,PAY-WKR-001721,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001770,PAY-WKR-001722,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001771,PAY-WKR-001723,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001772,,LE-IE-SYNTH-001,MISSING,xwalk_v1.0.0
HRIS-WKR-001773,PAY-WKR-001724,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001774,PAY-WKR-001725,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001775,PAY-WKR-001726,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001776,PAY-WKR-001727,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001777,PAY-WKR-001728,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001778,PAY-WKR-001729,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001779,PAY-WKR-001730,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001780,PAY-WKR-001731,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001781,PAY-WKR-001732,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001782,PAY-WKR-001733,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001783,PAY-WKR-001734,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001784,PAY-WKR-001735,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001785,PAY-WKR-001736,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001786,PAY-WKR-001737,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001787,PAY-WKR-001738,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001788,PAY-WKR-001739,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001789,PAY-WKR-001740,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001790,PAY-WKR-001741,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001791,PAY-WKR-001742,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001792,PAY-WKR-001743,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001793,PAY-WKR-001744,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001794,PAY-WKR-001745,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001795,PAY-WKR-001746,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001796,PAY-WKR-001747,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001797,PAY-WKR-001748,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001798,PAY-WKR-001749,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001799,PAY-WKR-001750,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001800,,LE-IE-SYNTH-001,MISSING,xwalk_v1.0.0
HRIS-WKR-001801,PAY-WKR-001751,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001802,PAY-WKR-001752,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001803,PAY-WKR-001753,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001804,PAY-WKR-001754,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-001805,PAY-WKR-001755,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
