payroll_line_id,payroll_run_id,payroll_worker_id,earning_code,earning_description,amount,currency_code,component_family_candidate,off_cycle_flag,retro_flag
LINE-000003721,RUN-IE-2026-02-REG-001,PAY-WKR-002537,ALLOW_TRAVEL,Travel allowance (excluded),87.74,EUR,ALLOWANCE,N,N
LINE-000003722,RUN-IE-2026-02-REG-001,PAY-WKR-002538,BASE,Base salary,3270.94,EUR,BASE,N,N
LINE-000003723,RUN-IE-2026-02-REG-001,PAY-WKR-002538,BONUS,Bonus payment,620.25,EUR,VARIABLE,N,N
LINE-000003724,RUN-IE-2026-02-REG-001,PAY-WKR-002539,BASE,Base salary,8128.33,EUR,BASE,N,N
LINE-000003725,RUN-IE-2026-02-REG-001,PAY-WKR-002539,BONUS,Bonus payment,974.35,EUR,VARIABLE,N,N
LINE-000003726,RUN-IE-2026-02-REG-001,PAY-WKR-002540,BASE,Base salary,4495.07,EUR,BASE,N,N
LINE-000003727,RUN-IE-2026-02-REG-001,PAY-WKR-002541,BASE,Base salary,3803.74,EUR,BASE,N,N
LINE-000003728,RUN-IE-2026-02-REG-001,PAY-WKR-002542,BASE,Base salary,3403.73,EUR,BASE,N,N
LINE-000003729,RUN-IE-2026-02-REG-001,PAY-WKR-002543,BASE,Base salary,1510.99,EUR,BASE,N,N
LINE-000003730,RUN-IE-2026-02-REG-001,PAY-WKR-002543,OFFCYCLE_ADJ,Off-cycle adjustment (excluded),33.11,EUR,EXCLUDED,Y,N
LINE-000003731,RUN-IE-2026-02-REG-001,PAY-WKR-002544,BASE,Base salary,4373.52,EUR,BASE,N,N
LINE-000003732,RUN-IE-2026-02-REG-001,PAY-WKR-002545,BASE,Base salary,8019.98,EUR,BASE,N,N
LINE-000003733,RUN-IE-2026-02-REG-001,PAY-WKR-002546,BASE,Base salary,1587.02,EUR,BASE,N,N
LINE-000003734,RUN-IE-2026-02-REG-001,PAY-WKR-002547,BASE,Base salary,3897.17,EUR,BASE,N,N
LINE-000003735,RUN-IE-2026-02-REG-001,PAY-WKR-002548,BASE,Base salary,4201.51,EUR,BASE,N,N
LINE-000003736,RUN-IE-2026-02-REG-001,PAY-WKR-002549,BASE,Base salary,7688.13,EUR,BASE,N,N
LINE-000003737,RUN-IE-2026-02-REG-001,PAY-WKR-002550,BASE,Base salary,5270.08,EUR,BASE,N,N
LINE-000003738,RUN-IE-2026-02-REG-001,PAY-WKR-002551,BASE,Base salary,14829.4,EUR,BASE,N,N
LINE-000003739,RUN-IE-2026-02-REG-001,PAY-WKR-002551,RETRO_ADJ,Retro adjustment (excluded),-96.89,EUR,EXCLUDED,N,Y
LINE-000003740,RUN-IE-2026-02-REG-001,PAY-WKR-002552,UNMAPPED_X,Intentionally unmapped code (blocker),184.51,EUR,UNKNOWN,N,N
LINE-000003741,RUN-IE-2026-02-REG-001,PAY-WKR-002552,BASE,Base salary,3312.93,EUR,BASE,N,N
LINE-000003742,RUN-IE-2026-02-REG-001,PAY-WKR-002553,BASE,Base salary,4428.98,EUR,BASE,N,N
LINE-000003743,RUN-IE-2026-02-REG-001,PAY-WKR-002554,BASE,Base salary,4519.44,EUR,BASE,N,N
LINE-000003744,RUN-IE-2026-02-REG-001,PAY-WKR-002555,BASE,Base salary,11834.56,EUR,BASE,N,N
LINE-000003745,RUN-IE-2026-02-REG-001,PAY-WKR-002555,BONUS,Bonus payment,1100.07,EUR,VARIABLE,N,N
LINE-000003746,RUN-IE-2026-02-REG-001,PAY-WKR-002556,BASE,Base salary,4395.77,EUR,BASE,N,N
LINE-000003747,RUN-IE-2026-02-REG-001,PAY-WKR-002557,BASE,Base salary,2771.08,EUR,BASE,N,N
LINE-000003748,RUN-IE-2026-02-REG-001,PAY-WKR-002558,BASE,Base salary,4913.58,EUR,BASE,N,N
LINE-000003749,RUN-IE-2026-02-REG-001,PAY-WKR-002558,BONUS,Bonus payment,1140.74,EUR,VARIABLE,N,N
LINE-000003750,RUN-IE-2026-02-REG-001,PAY-WKR-002559,BASE,Base salary,12816.64,EUR,BASE,N,N
LINE-000003751,RUN-IE-2026-02-REG-001,PAY-WKR-002560,BASE,Base salary,10285.53,EUR,BASE,N,N
LINE-000003752,RUN-IE-2026-02-REG-001,PAY-WKR-002561,BASE,Base salary,10678.13,EUR,BASE,N,N
LINE-000003753,RUN-IE-2026-02-REG-001,PAY-WKR-002562,BASE,Base salary,8585.51,EUR,BASE,N,N
LINE-000003754,RUN-IE-2026-02-REG-001,PAY-WKR-002563,BASE,Base salary,7749.93,EUR,BASE,N,N
LINE-000003755,RUN-IE-2026-02-REG-001,PAY-WKR-002564,BASE,Base salary,7675.67,EUR,BASE,N,N
LINE-000003756,RUN-IE-2026-02-REG-001,PAY-WKR-002565,BASE,Base salary,4102.15,EUR,BASE,N,N
LINE-000003757,RUN-IE-2026-02-REG-001,PAY-WKR-002565,RETRO_ADJ,Retro adjustment (excluded),-308.07,EUR,EXCLUDED,N,Y
LINE-000003758,RUN-IE-2026-02-REG-001,PAY-WKR-002566,BASE,Base salary,3350.79,EUR,BASE,N,N
LINE-000003759,RUN-IE-2026-02-REG-001,PAY-WKR-002566,OFFCYCLE_ADJ,Off-cycle adjustment (excluded),-157.67,EUR,EXCLUDED,Y,N
LINE-000003760,RUN-IE-2026-02-REG-001,PAY-WKR-002567,BASE,Base salary,2856.74,EUR,BASE,N,N
LINE-000003761,RUN-IE-2026-02-REG-001,PAY-WKR-002568,BASE,Base salary,7670.0,EUR,BASE,N,N
LINE-000003762,RUN-IE-2026-02-REG-001,PAY-WKR-002569,BASE,Base salary,14960.52,EUR,BASE,N,N
LINE-000003763,RUN-IE-2026-02-REG-001,PAY-WKR-002570,BASE,Base salary,2931.68,EUR,BASE,N,N
LINE-000003764,RUN-IE-2026-02-REG-001,PAY-WKR-002570,BONUS,Bonus payment,614.96,EUR,VARIABLE,N,N
LINE-000003765,RUN-IE-2026-02-REG-001,PAY-WKR-002571,BASE,Base salary,13243.83,EUR,BASE,N,N
LINE-000003766,RUN-IE-2026-02-REG-001,PAY-WKR-002572,BASE,Base salary,9245.86,EUR,BASE,N,N
LINE-000003767,RUN-IE-2026-02-REG-001,PAY-WKR-002573,SUSPECT_BASE,Suspected misclassified base-like code,605.22,EUR,BASE,N,N
LINE-000003768,RUN-IE-2026-02-REG-001,PAY-WKR-002573,BASE,Base salary,4537.93,EUR,BASE,N,N
LINE-000003769,RUN-IE-2026-02-REG-001,PAY-WKR-002574,BASE,Base salary,1349.98,EUR,BASE,N,N
LINE-000003770,RUN-IE-2026-02-REG-001,PAY-WKR-002575,BASE,Base salary,2504.17,EUR,BASE,N,N
LINE-000003771,RUN-IE-2026-02-REG-001,PAY-WKR-002576,BASE,Base salary,2512.02,EUR,BASE,N,N
LINE-000003772,RUN-IE-2026-02-REG-001,PAY-WKR-002577,BASE,Base salary,4505.3,EUR,BASE,N,N
LINE-000003773,RUN-IE-2026-02-REG-001,PAY-WKR-002577,BONUS,Bonus payment,1097.59,EUR,VARIABLE,N,N
LINE-000003774,RUN-IE-2026-02-REG-001,PAY-WKR-002578,BASE,Base salary,2474.34,EUR,BASE,N,N
LINE-000003775,RUN-IE-2026-02-REG-001,PAY-WKR-002578,BONUS,Bonus payment,247.3,EUR,VARIABLE,N,N
LINE-000003776,RUN-IE-2026-02-REG-001,PAY-WKR-002579,BASE,Base salary,5566.07,EUR,BASE,N,N
LINE-000003777,RUN-IE-2026-02-REG-001,PAY-WKR-002580,BASE,Base salary,7446.91,EUR,BASE,N,N
LINE-000003778,RUN-IE-2026-02-REG-001,PAY-WKR-002581,SUSPECT_BASE,Suspected misclassified base-like code,878.71,EUR,BASE,N,N
LINE-000003779,RUN-IE-2026-02-REG-001,PAY-WKR-002581,BASE,Base salary,2668.65,EUR,BASE,N,N
LINE-000003780,RUN-IE-2026-02-REG-001,PAY-WKR-002582,BASE,Base salary,5707.55,EUR,BASE,N,N
LINE-000003781,RUN-IE-2026-02-REG-001,PAY-WKR-002583,BASE,Base salary,4055.26,EUR,BASE,N,N
LINE-000003782,RUN-IE-2026-02-REG-001,PAY-WKR-002583,BONUS,Bonus payment,211.82,EUR,VARIABLE,N,N
LINE-000003783,RUN-IE-2026-02-REG-001,PAY-WKR-002583,RETRO_ADJ,Retro adjustment (excluded),453.62,EUR,EXCLUDED,N,Y
LINE-000003784,RUN-IE-2026-02-REG-001,PAY-WKR-002584,BASE,Base salary,15483.88,EUR,BASE,N,N
LINE-000003785,RUN-IE-2026-02-REG-001,PAY-WKR-002584,ALLOW_TRAVEL,Travel allowance (excluded),132.44,EUR,ALLOWANCE,N,N
LINE-000003786,RUN-IE-2026-02-REG-001,PAY-WKR-002585,BASE,Base salary,10062.95,EUR,BASE,N,N
LINE-000003787,RUN-IE-2026-02-REG-001,PAY-WKR-002586,BASE,Base salary,6147.11,EUR,BASE,N,N
LINE-000003788,RUN-IE-2026-02-REG-001,PAY-WKR-002586,BONUS,Bonus payment,1875.54,EUR,VARIABLE,N,N
LINE-000003789,RUN-IE-2026-02-REG-001,PAY-WKR-002587,BASE,Base salary,10575.63,EUR,BASE,N,N
LINE-000003790,RUN-IE-2026-02-REG-001,PAY-WKR-002588,BASE,Base salary,2846.86,EUR,BASE,N,N
LINE-000003791,RUN-IE-2026-02-REG-001,PAY-WKR-002589,BASE,Base salary,4288.85,EUR,BASE,N,N
LINE-000003792,RUN-IE-2026-02-REG-001,PAY-WKR-002590,BASE,Base salary,11964.43,EUR,BASE,N,N
LINE-000003793,RUN-IE-2026-02-REG-001,PAY-WKR-002591,BASE,Base salary,12386.36,EUR,BASE,N,N
LINE-000003794,RUN-IE-2026-02-REG-001,PAY-WKR-002592,BASE,Base salary,3469.4,EUR,BASE,N,N
LINE-000003795,RUN-IE-2026-02-REG-001,PAY-WKR-002592,OFFCYCLE_ADJ,Off-cycle adjustment (excluded),88.92,EUR,EXCLUDED,Y,N
LINE-000003796,RUN-IE-2026-02-REG-001,PAY-WKR-002593,BASE,Base salary,11439.61,EUR,BASE,N,N
LINE-000003797,RUN-IE-2026-02-REG-001,PAY-WKR-002594,BASE,Base salary,4564.1,EUR,BASE,N,N
LINE-000003798,RUN-IE-2026-02-REG-001,PAY-WKR-002595,BASE,Base salary,3343.01,EUR,BASE,N,N
LINE-000003799,RUN-IE-2026-02-REG-001,PAY-WKR-002595,ALLOW_TRAVEL,Travel allowance (excluded),117.71,EUR,ALLOWANCE,N,N
LINE-000003800,RUN-IE-2026-02-REG-001,PAY-WKR-002595,RETRO_ADJ,Retro adjustment (excluded),-7.14,EUR,EXCLUDED,N,Y
LINE-000003801,RUN-IE-2026-02-REG-001,PAY-WKR-002596,BASE,Base salary,12175.95,EUR,BASE,N,N
LINE-000003802,RUN-IE-2026-02-REG-001,PAY-WKR-002596,RETRO_ADJ,Retro adjustment (excluded),56.57,EUR,EXCLUDED,N,Y
LINE-000003803,RUN-IE-2026-02-REG-001,PAY-WKR-002597,BASE,Base salary,2633.49,EUR,BASE,N,N
LINE-000003804,RUN-IE-2026-02-REG-001,PAY-WKR-002598,BASE,Base salary,10339.7,EUR,BASE,N,N
LINE-000003805,RUN-IE-2026-02-REG-001,PAY-WKR-002599,BASE,Base salary,9705.69,EUR,BASE,N,N
LINE-000003806,RUN-IE-2026-02-REG-001,PAY-WKR-002600,BASE,Base salary,5373.83,EUR,BASE,N,N
LINE-000003807,RUN-IE-2026-02-REG-001,PAY-WKR-002600,RETRO_ADJ,Retro adjustment (excluded),282.95,EUR,EXCLUDED,N,Y
LINE-000003808,RUN-IE-2026-02-REG-001,PAY-WKR-002601,BASE,Base salary,10969.42,EUR,BASE,N,N
LINE-000003809,RUN-IE-2026-02-REG-001,PAY-WKR-002602,BASE,Base salary,4567.59,EUR,BASE,N,N
LINE-000003810,RUN-IE-2026-02-REG-001,PAY-WKR-002603,BASE,Base salary,7489.17,EUR,BASE,N,N
LINE-000003811,RUN-IE-2026-02-REG-001,PAY-WKR-002604,BASE,Base salary,15768.36,EUR,BASE,N,N
LINE-000003812,RUN-IE-2026-02-REG-001,PAY-WKR-002605,BASE,Base salary,4006.91,EUR,BASE,N,N
LINE-000003813,RUN-IE-2026-02-REG-001,PAY-WKR-002606,BASE,Base salary,10012.19,EUR,BASE,N,N
LINE-000003814,RUN-IE-2026-02-REG-001,PAY-WKR-002607,BASE,Base salary,2735.78,EUR,BASE,N,N
LINE-000003815,RUN-IE-2026-02-REG-001,PAY-WKR-002607,BONUS,Bonus payment,565.41,EUR,VARIABLE,N,N
LINE-000003816,RUN-IE-2026-02-REG-001,PAY-WKR-002608,BASE,Base salary,6225.32,EUR,BASE,N,N
LINE-000003817,RUN-IE-2026-02-REG-001,PAY-WKR-002609,BASE,Base salary,7231.02,EUR,BASE,N,N
LINE-000003818,RUN-IE-2026-02-REG-001,PAY-WKR-002609,BONUS,Bonus payment,713.65,EUR,VARIABLE,N,N
LINE-000003819,RUN-IE-2026-02-REG-001,PAY-WKR-002610,BASE,Base salary,3785.73,EUR,BASE,N,N
LINE-000003820,RUN-IE-2026-02-REG-001,PAY-WKR-002610,BONUS,Bonus payment,357.01,EUR,VARIABLE,N,N
LINE-000003821,RUN-IE-2026-02-REG-001,PAY-WKR-002611,BASE,Base salary,5384.92,EUR,BASE,N,N
LINE-000003822,RUN-IE-2026-02-REG-001,PAY-WKR-002611,BONUS,Bonus payment,504.19,EUR,VARIABLE,N,N
LINE-000003823,RUN-IE-2026-02-REG-001,PAY-WKR-002612,BASE,Base salary,2920.2,EUR,BASE,N,N
LINE-000003824,RUN-IE-2026-02-REG-001,PAY-WKR-002613,BASE,Base salary,6081.83,EUR,BASE,N,N
LINE-000003825,RUN-IE-2026-02-REG-001,PAY-WKR-002614,BASE,Base salary,10553.72,EUR,BASE,N,N
LINE-000003826,RUN-IE-2026-02-REG-001,PAY-WKR-002615,UNMAPPED_X,Intentionally unmapped code (blocker),112.3,EUR,UNKNOWN,N,N
LINE-000003827,RUN-IE-2026-02-REG-001,PAY-WKR-002615,BASE,Base salary,11440.82,EUR,BASE,N,N
LINE-000003828,RUN-IE-2026-02-REG-001,PAY-WKR-002616,BASE,Base salary,3432.47,EUR,BASE,N,N
LINE-000003829,RUN-IE-2026-02-REG-001,PAY-WKR-002617,BASE,Base salary,4500.98,EUR,BASE,N,N
LINE-000003830,RUN-IE-2026-02-REG-001,PAY-WKR-002617,OFFCYCLE_ADJ,Off-cycle adjustment (excluded),297.61,EUR,EXCLUDED,Y,N
LINE-000003831,RUN-IE-2026-02-REG-001,PAY-WKR-002618,BASE,Base salary,1629.69,EUR,BASE,N,N
LINE-000003832,RUN-IE-2026-02-REG-001,PAY-WKR-002618,ALLOW_TRAVEL,Travel allowance (excluded),72.99,EUR,ALLOWANCE,N,N
LINE-000003833,RUN-IE-2026-02-REG-001,PAY-WKR-002619,BASE,Base salary,3680.07,EUR,BASE,N,N
LINE-000003834,RUN-IE-2026-02-REG-001,PAY-WKR-002620,BASE,Base salary,2942.79,EUR,BASE,N,N
LINE-000003835,RUN-IE-2026-02-REG-001,PAY-WKR-002621,BASE,Base salary,6185.04,EUR,BASE,N,N
LINE-000003836,RUN-IE-2026-02-REG-001,PAY-WKR-002621,BONUS,Bonus payment,670.1,EUR,VARIABLE,N,N
LINE-000003837,RUN-IE-2026-02-REG-001,PAY-WKR-002622,BASE,Base salary,5305.46,EUR,BASE,N,N
LINE-000003838,RUN-IE-2026-02-REG-001,PAY-WKR-002623,BASE,Base salary,7315.95,EUR,BASE,N,N
LINE-000003839,RUN-IE-2026-02-REG-001,PAY-WKR-002624,BASE,Base salary,12812.09,EUR,BASE,N,N
LINE-000003840,RUN-IE-2026-02-REG-001,PAY-WKR-002625,BASE,Base salary,3229.15,EUR,BASE,N,N
LINE-000003841,RUN-IE-2026-02-REG-001,PAY-WKR-002625,ALLOW_TRAVEL,Travel allowance (excluded),140.84,EUR,ALLOWANCE,N,N
LINE-000003842,RUN-IE-2026-02-REG-001,PAY-WKR-002626,BASE,Base salary,5811.31,EUR,BASE,N,N
LINE-000003843,RUN-IE-2026-02-REG-001,PAY-WKR-002627,BASE,Base salary,9008.54,EUR,BASE,N,N
LINE-000003844,RUN-IE-2026-02-REG-001,PAY-WKR-002628,BASE,Base salary,2696.76,EUR,BASE,N,N
LINE-000003845,RUN-IE-2026-02-REG-001,PAY-WKR-002629,BASE,Base salary,5261.15,EUR,BASE,N,N
LINE-000003846,RUN-IE-2026-02-REG-001,PAY-WKR-002630,BASE,Base salary,2820.99,EUR,BASE,N,N
LINE-000003847,RUN-IE-2026-02-REG-001,PAY-WKR-002631,BASE,Base salary,3934.57,EUR,BASE,N,N
LINE-000003848,RUN-IE-2026-02-REG-001,PAY-WKR-002631,BONUS,Bonus payment,228.48,EUR,VARIABLE,N,N
LINE-000003849,RUN-IE-2026-02-REG-001,PAY-WKR-002631,ALLOW_TRAVEL,Travel allowance (excluded),94.42,EUR,ALLOWANCE,N,N
LINE-000003850,RUN-IE-2026-02-REG-001,PAY-WKR-002632,BASE,Base salary,2792.13,EUR,BASE,N,N
LINE-000003851,RUN-IE-2026-02-REG-001,PAY-WKR-002633,SUSPECT_BASE,Suspected misclassified base-like code,1024.73,EUR,BASE,N,N
LINE-000003852,RUN-IE-2026-02-REG-001,PAY-WKR-002633,BASE,Base salary,4235.96,EUR,BASE,N,N
LINE-000003853,RUN-IE-2026-02-REG-001,PAY-WKR-002634,SUSPECT_BASE,Suspected misclassified base-like code,691.32,EUR,BASE,N,N
LINE-000003854,RUN-IE-2026-02-REG-001,PAY-WKR-002634,BASE,Base salary,10743.22,EUR,BASE,N,N
LINE-000003855,RUN-IE-2026-02-REG-001,PAY-WKR-002635,BASE,Base salary,3668.97,EUR,BASE,N,N
LINE-000003856,RUN-IE-2026-02-REG-001,PAY-WKR-002636,BASE,Base salary,4714.39,EUR,BASE,N,N
LINE-000003857,RUN-IE-2026-02-REG-001,PAY-WKR-002637,BASE,Base salary,7346.99,EUR,BASE,N,N
LINE-000003858,RUN-IE-2026-02-REG-001,PAY-WKR-002638,BASE,Base salary,6776.08,EUR,BASE,N,N
LINE-000003859,RUN-IE-2026-02-REG-001,PAY-WKR-002639,UNMAPPED_X,Intentionally unmapped code (blocker),132.38,EUR,UNKNOWN,N,N
LINE-000003860,RUN-IE-2026-02-REG-001,PAY-WKR-002639,BASE,Base salary,3204.96,EUR,BASE,N,N
LINE-000003861,RUN-IE-2026-02-REG-001,PAY-WKR-002640,BASE,Base salary,10600.85,EUR,BASE,N,N
LINE-000003862,RUN-IE-2026-02-REG-001,PAY-WKR-002641,BASE,Base salary,4165.75,EUR,BASE,N,N
LINE-000003863,RUN-IE-2026-02-REG-001,PAY-WKR-002641,BONUS,Bonus payment,821.81,EUR,VARIABLE,N,N
LINE-000003864,RUN-IE-2026-02-REG-001,PAY-WKR-002641,ALLOW_TRAVEL,Travel allowance (excluded),74.23,EUR,ALLOWANCE,N,N
LINE-000003865,RUN-IE-2026-02-REG-001,PAY-WKR-002642,BASE,Base salary,3444.53,EUR,BASE,N,N
LINE-000003866,RUN-IE-2026-02-REG-001,PAY-WKR-002643,BASE,Base salary,3905.5,EUR,BASE,N,N
LINE-000003867,RUN-IE-2026-02-REG-001,PAY-WKR-002644,SUSPECT_BASE,Suspected misclassified base-like code,498.54,EUR,BASE,N,N
LINE-000003868,RUN-IE-2026-02-REG-001,PAY-WKR-002644,BASE,Base salary,3091.1,EUR,BASE,N,N
LINE-000003869,RUN-IE-2026-02-REG-001,PAY-WKR-002645,BASE,Base salary,2638.24,EUR,BASE,N,N
LINE-000003870,RUN-IE-2026-02-REG-001,PAY-WKR-002646,BASE,Base salary,2709.57,EUR,BASE,N,N
LINE-000003871,RUN-IE-2026-02-REG-001,PAY-WKR-002646,ALLOW_TRAVEL,Travel allowance (excluded),73.56,EUR,ALLOWANCE,N,N
LINE-000003872,RUN-IE-2026-02-REG-001,PAY-WKR-002647,BASE,Base salary,1340.47,EUR,BASE,N,N
LINE-000003873,RUN-IE-2026-02-REG-001,PAY-WKR-002647,BONUS,Bonus payment,272.72,EUR,VARIABLE,N,N
LINE-000003874,RUN-IE-2026-02-REG-001,PAY-WKR-002648,BASE,Base salary,3824.16,EUR,BASE,N,N
LINE-000003875,RUN-IE-2026-02-REG-001,PAY-WKR-002648,BONUS,Bonus payment,438.77,EUR,VARIABLE,N,N
LINE-000003876,RUN-IE-2026-02-REG-001,PAY-WKR-002649,BASE,Base salary,5592.65,EUR,BASE,N,N
LINE-000003877,RUN-IE-2026-02-REG-001,PAY-WKR-002650,BASE,Base salary,3405.61,EUR,BASE,N,N
LINE-000003878,RUN-IE-2026-02-REG-001,PAY-WKR-002651,BASE,Base salary,4006.29,EUR,BASE,N,N
LINE-000003879,RUN-IE-2026-02-REG-001,PAY-WKR-002652,BASE,Base salary,4042.23,EUR,BASE,N,N
LINE-000003880,RUN-IE-2026-02-REG-001,PAY-WKR-002652,OFFCYCLE_ADJ,Off-cycle adjustment (excluded),-27.74,EUR,EXCLUDED,Y,N
LINE-000003881,RUN-IE-2026-02-REG-001,PAY-WKR-002653,BASE,Base salary,8527.13,EUR,BASE,N,N
LINE-000003882,RUN-IE-2026-02-REG-001,PAY-WKR-002654,BASE,Base salary,9081.38,EUR,BASE,N,N
LINE-000003883,RUN-IE-2026-02-REG-001,PAY-WKR-002655,BASE,Base salary,10616.64,EUR,BASE,N,N
LINE-000003884,RUN-IE-2026-02-REG-001,PAY-WKR-002656,BASE,Base salary,3556.47,EUR,BASE,N,N
LINE-000003885,RUN-IE-2026-02-REG-001,PAY-WKR-002656,BONUS,Bonus payment,335.11,EUR,VARIABLE,N,N
LINE-000003886,RUN-IE-2026-02-REG-001,PAY-WKR-002657,SUSPECT_BASE,Suspected misclassified base-like code,751.26,EUR,BASE,N,N
LINE-000003887,RUN-IE-2026-02-REG-001,PAY-WKR-002657,BASE,Base salary,2510.97,EUR,BASE,N,N
LINE-000003888,RUN-IE-2026-02-REG-001,PAY-WKR-002657,BONUS,Bonus payment,170.35,EUR,VARIABLE,N,N
LINE-000003889,RUN-IE-2026-02-REG-001,PAY-WKR-002658,BASE,Base salary,7132.29,EUR,BASE,N,N
LINE-000003890,RUN-IE-2026-02-REG-001,PAY-WKR-002659,BASE,Base salary,6177.57,EUR,BASE,N,N
LINE-000003891,RUN-IE-2026-02-REG-001,PAY-WKR-002660,BASE,Base salary,5188.2,EUR,BASE,N,N
LINE-000003892,RUN-IE-2026-02-REG-001,PAY-WKR-002660,BONUS,Bonus payment,404.45,EUR,VARIABLE,N,N
LINE-000003893,RUN-IE-2026-02-REG-001,PAY-WKR-002661,BASE,Base salary,1587.16,EUR,BASE,N,N
LINE-000003894,RUN-IE-2026-02-REG-001,PAY-WKR-002661,ALLOW_TRAVEL,Travel allowance (excluded),91.88,EUR,ALLOWANCE,N,N
LINE-000003895,RUN-IE-2026-02-REG-001,PAY-WKR-002662,BASE,Base salary,4686.57,EUR,BASE,N,N
LINE-000003896,RUN-IE-2026-02-REG-001,PAY-WKR-002663,SUSPECT_BASE,Suspected misclassified base-like code,974.54,EUR,BASE,N,N
LINE-000003897,RUN-IE-2026-02-REG-001,PAY-WKR-002663,BASE,Base salary,8246.92,EUR,BASE,N,N
LINE-000003898,RUN-IE-2026-02-REG-001,PAY-WKR-002664,BASE,Base salary,5510.05,EUR,BASE,N,N
LINE-000003899,RUN-IE-2026-02-REG-001,PAY-WKR-002665,BASE,Base salary,2752.18,EUR,BASE,N,N
LINE-000003900,RUN-IE-2026-02-REG-001,PAY-WKR-002666,BASE,Base salary,5138.41,EUR,BASE,N,N
LINE-000003901,RUN-IE-2026-02-REG-001,PAY-WKR-002667,BASE,Base salary,9636.78,EUR,BASE,N,N
LINE-000003902,RUN-IE-2026-02-REG-001,PAY-WKR-002668,BASE,Base salary,7973.65,EUR,BASE,N,N
LINE-000003903,RUN-IE-2026-02-REG-001,PAY-WKR-002669,BASE,Base salary,2625.56,EUR,BASE,N,N
LINE-000003904,RUN-IE-2026-02-REG-001,PAY-WKR-002669,BONUS,Bonus payment,405.15,EUR,VARIABLE,N,N
LINE-000003905,RUN-IE-2026-02-REG-001,PAY-WKR-002670,BASE,Base salary,3538.13,EUR,BASE,N,N
LINE-000003906,RUN-IE-2026-02-REG-001,PAY-WKR-002671,BASE,Base salary,4452.18,EUR,BASE,N,N
LINE-000003907,RUN-IE-2026-02-REG-001,PAY-WKR-002672,BASE,Base salary,4048.49,EUR,BASE,N,N
LINE-000003908,RUN-IE-2026-02-REG-001,PAY-WKR-002673,BASE,Base salary,3910.14,EUR,BASE,N,N
LINE-000003909,RUN-IE-2026-02-REG-001,PAY-WKR-002674,BASE,Base salary,8048.5,EUR,BASE,N,N
LINE-000003910,RUN-IE-2026-02-REG-001,PAY-WKR-002674,BONUS,Bonus payment,2756.63,EUR,VARIABLE,N,N
LINE-000003911,RUN-IE-2026-02-REG-001,PAY-WKR-002675,BASE,Base salary,2626.25,EUR,BASE,N,N
LINE-000003912,RUN-IE-2026-02-REG-001,PAY-WKR-002676,BASE,Base salary,15024.11,EUR,BASE,N,N
LINE-000003913,RUN-IE-2026-02-REG-001,PAY-WKR-002677,BASE,Base salary,5023.77,EUR,BASE,N,N
LINE-000003914,RUN-IE-2026-02-REG-001,PAY-WKR-002678,BASE,Base salary,4938.14,EUR,BASE,N,N
LINE-000003915,RUN-IE-2026-02-REG-001,PAY-WKR-002678,BONUS,Bonus payment,385.53,EUR,VARIABLE,N,N
LINE-000003916,RUN-IE-2026-02-REG-001,PAY-WKR-002679,BASE,Base salary,10500.5,EUR,BASE,N,N
LINE-000003917,RUN-IE-2026-02-REG-001,PAY-WKR-002679,OFFCYCLE_ADJ,Off-cycle adjustment (excluded),-28.77,EUR,EXCLUDED,Y,N
LINE-000003918,RUN-IE-2026-02-REG-001,PAY-WKR-002680,BASE,Base salary,12178.39,EUR,BASE,N,N
LINE-000003919,RUN-IE-2026-02-REG-001,PAY-WKR-002680,ALLOW_TRAVEL,Travel allowance (excluded),76.13,EUR,ALLOWANCE,N,N
LINE-000003920,RUN-IE-2026-02-REG-001,PAY-WKR-002681,BASE,Base salary,5998.67,EUR,BASE,N,N
LINE-000003921,RUN-IE-2026-02-REG-001,PAY-WKR-002682,BASE,Base salary,15501.39,EUR,BASE,N,N
LINE-000003922,RUN-IE-2026-02-REG-001,PAY-WKR-002683,BASE,Base salary,7518.9,EUR,BASE,N,N
LINE-000003923,RUN-IE-2026-02-REG-001,PAY-WKR-002683,OFFCYCLE_ADJ,Off-cycle adjustment (excluded),-173.95,EUR,EXCLUDED,Y,N
LINE-000003924,RUN-IE-2026-02-REG-001,PAY-WKR-002684,BASE,Base salary,3002.53,EUR,BASE,N,N
LINE-000003925,RUN-IE-2026-02-REG-001,PAY-WKR-002684,BONUS,Bonus payment,135.51,EUR,VARIABLE,N,N
LINE-000003926,RUN-IE-2026-02-REG-001,PAY-WKR-002685,BASE,Base salary,4149.09,EUR,BASE,N,N
LINE-000003927,RUN-IE-2026-02-REG-001,PAY-WKR-002686,BASE,Base salary,7426.36,EUR,BASE,N,N
LINE-000003928,RUN-IE-2026-02-REG-001,PAY-WKR-002687,BASE,Base salary,6134.05,EUR,BASE,N,N
LINE-000003929,RUN-IE-2026-02-REG-001,PAY-WKR-002687,BONUS,Bonus payment,575.57,EUR,VARIABLE,N,N
LINE-000003930,RUN-IE-2026-02-REG-001,PAY-WKR-002688,BASE,Base salary,5051.76,EUR,BASE,N,N
LINE-000003931,RUN-IE-2026-02-REG-001,PAY-WKR-002689,BASE,Base salary,3894.56,EUR,BASE,N,N
LINE-000003932,RUN-IE-2026-02-REG-001,PAY-WKR-002690,BASE,Base salary,3422.46,EUR,BASE,N,N
